ChunkID, Package Name, Class Type, Hard or Soft Chunk, File Size, Other Chunks
0,/SW_NukeTown/Assets/ImpBuilding/Ships/generic_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/generic_Mat,1339,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/grey,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/grey,2101,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/grey_no_map,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/grey_no_map,2115,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/grey_no_map_ncl1_1,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/grey_no_map_ncl1_1,2183,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsup,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsup,14383159,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2,14385973,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_front_panel,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_front_panel,2135,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/Main_Body_Texture,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/Main_Body_Texture,2127,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder,2135,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder_texture,899,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder_texture_Mat,1797,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1,SkeletalMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1,17245,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_PhysicsAsset,PhysicsAsset,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_PhysicsAsset,135601,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton,Skeleton,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_PhysicsAsset->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton,14260,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing,2113,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder,2127,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder_texture,891,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder_texture_Mat,1781,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_texture,877,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_texture_Mat,1753,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/wing,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/wing,2101,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/wing_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/wing_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/wing_texture,865,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/wing_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/wing_texture_Mat,1729,None
0,/SW_NukeTown/Assets/Perimeter/asphalt_02_diff_2k,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/asphalt_02_diff_2k_Mat->/SW_NukeTown/Assets/Perimeter/asphalt_02_diff_2k,869,None
0,/SW_NukeTown/Assets/Perimeter/asphalt_02_diff_2k_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/asphalt_02_diff_2k_Mat,1737,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/3RdBillingOverhang,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/3RdBillingOverhang,128045,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_Boite_bouton,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/M_Boite_bouton,2067,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_container_Cylindrique,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/M_container_Cylindrique,2085,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_Door,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/M_Door,2051,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_Door_Mos_Mairie,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/M_Door_Mos_Mairie,2073,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_Grille_Ventil,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/M_Grille_Ventil,2069,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_Metal_Antenne,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/M_Metal_Antenne,2069,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_Moss_Espa_Wall_Inst,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/M_Moss_Espa_Wall_Inst,2081,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_pillard_Cracked,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/M_pillard_Cracked,2073,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_wall_Bat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/M_wall_Bat,2059,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MI_color_basic,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/MI_color_basic,2067,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MI_Floor,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/MI_Floor,2055,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MI_Mos_Wall_1,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/MI_Mos_Wall_1,2061,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MI_Mos_Wall_2,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/MI_Mos_Wall_2,2061,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MI_stair,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/MI_stair,2055,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBarrel,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBarrel,10456,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBuilding2,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBuilding2,809877,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/OverhangCloth,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/OverhangCloth,11507,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/RecButtons_A_Red_TGA,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBuilding2->/SW_NukeTown/Assets/Perimeter/Buildings/RecButtons_A_Red_TGA_Mat->/SW_NukeTown/Assets/Perimeter/Buildings/RecButtons_A_Red_TGA,883,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/RecButtons_A_Red_TGA_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBuilding2->/SW_NukeTown/Assets/Perimeter/Buildings/RecButtons_A_Red_TGA_Mat,1765,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/SM_Bat_BJAC2_mo_scene,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Bat_BJAC2_mo_scene,13293,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed,13639,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_Bat_BJAC2_mo_C_TGA,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBuilding2->/SW_NukeTown/Assets/Perimeter/Buildings/T_Bat_BJAC2_mo_C_TGA_Mat->/SW_NukeTown/Assets/Perimeter/Buildings/T_Bat_BJAC2_mo_C_TGA,883,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_Bat_BJAC2_mo_C_TGA_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBuilding2->/SW_NukeTown/Assets/Perimeter/Buildings/T_Bat_BJAC2_mo_C_TGA_Mat,1395,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_container_cylin_C_TGA,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/T_container_cylin_C_TGA_Mat->/SW_NukeTown/Assets/Perimeter/Buildings/T_container_cylin_C_TGA,889,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_container_cylin_C_TGA_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/T_container_cylin_C_TGA_Mat,1777,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_grille_Ventil_A_C_TGA,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/T_grille_Ventil_A_C_TGA_Mat->/SW_NukeTown/Assets/Perimeter/Buildings/T_grille_Ventil_A_C_TGA,889,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_grille_Ventil_A_C_TGA_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/T_grille_Ventil_A_C_TGA_Mat,1777,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_Metal_Door_A_C_TGA,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/T_Metal_Door_A_C_TGA_Mat->/SW_NukeTown/Assets/Perimeter/Buildings/T_Metal_Door_A_C_TGA,883,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_Metal_Door_A_C_TGA_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/T_Metal_Door_A_C_TGA_Mat,1765,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_pillard_cracked_C_TGA,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/T_pillard_cracked_C_TGA,889,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/Texture_wall_police_mos_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/Texture_wall_police_mos_Mat,2093,None
0,/SW_NukeTown/Assets/Perimeter/coast_sand_rocks_02_diff_1k,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/coast_sand_rocks_02_diff_1k,887,None
0,/SW_NukeTown/Assets/Perimeter/crate_Base_color,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/ForceFieldSingleSided->/SW_NukeTown/Assets/Perimeter/cratebase_002->/SW_NukeTown/Assets/Perimeter/crate_Base_color,865,None
0,/SW_NukeTown/Assets/Perimeter/cratebase_002,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/ForceFieldSingleSided->/SW_NukeTown/Assets/Perimeter/cratebase_002,1715,None
0,/SW_NukeTown/Assets/Perimeter/Cube,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Cube,8465,None
0,/SW_NukeTown/Assets/Perimeter/Forcefield-object_Base_Color,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Sign/SignText->/SW_NukeTown/Assets/Perimeter/Forcefield-object_Base_Color,889,None
0,/SW_NukeTown/Assets/Perimeter/Forcefield-object_Emissive,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Sign/SignText->/SW_NukeTown/Assets/Perimeter/Forcefield-object_Emissive,885,None
0,/SW_NukeTown/Assets/Perimeter/ForceField,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/ForceField,3427,None
0,/SW_NukeTown/Assets/Perimeter/ForceFieldSingleSided,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/ForceFieldSingleSided,7878,None
0,/SW_NukeTown/Assets/Perimeter/NukeTown_Base_map,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/NukeTown_Base_map,3722,None
0,/SW_NukeTown/Assets/Perimeter/NukeTown_Road,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/NukeTown_Road,7337,None
0,/SW_NukeTown/Assets/Perimeter/NukeTown_Side_Road_1,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/NukeTown_Side_Road_1,4858,None
0,/SW_NukeTown/Assets/Perimeter/NukeTown_Side_Road_2,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/NukeTown_Side_Road_2,4858,None
0,/SW_NukeTown/Assets/Perimeter/NukeTown_Sidewalk_,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/NukeTown_Sidewalk_,9475,None
0,/SW_NukeTown/Assets/Perimeter/rocky_trail_02_diff_1k,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/rocky_trail_02_diff_1k_Mat->/SW_NukeTown/Assets/Perimeter/rocky_trail_02_diff_1k,877,None
0,/SW_NukeTown/Assets/Perimeter/rocky_trail_02_diff_1k_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/rocky_trail_02_diff_1k_Mat,1383,None
0,/SW_NukeTown/Assets/Perimeter/Sign/SignText,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Sign/SignText,3365,None
0,/SW_NukeTown/Assets/Perimeter/Sign/Text,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Sign/Text,9674,None
0,/SW_NukeTown/Assets/Perimeter/SWArchLarge,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/SWArchLarge,537376,None
0,/SW_NukeTown/Assets/Perimeter/SWBuildingTexture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/SWBuildingTexture_Mat->/SW_NukeTown/Assets/Perimeter/SWBuildingTexture,867,None
0,/SW_NukeTown/Assets/Perimeter/SWBuildingTexture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/SWBuildingTexture_Mat,1305,None
0,/SW_NukeTown/Assets/Perimeter/SWForceField,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/SWForceField,857,None
0,/SW_NukeTown/Assets/Perimeter/SWGroundTexture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/SWGroundTexture_Mat->/SW_NukeTown/Assets/Perimeter/SWGroundTexture,863,None
0,/SW_NukeTown/Assets/Perimeter/SWGroundTexture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/SWGroundTexture_Mat,1355,None
0,/SW_NukeTown/Assets/RebelBuilding/cloth_BaseColor,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/RebelBuilding/cloth_BaseColor_Mat->/SW_NukeTown/Assets/RebelBuilding/cloth_BaseColor,867,None
0,/SW_NukeTown/Assets/RebelBuilding/cloth_BaseColor_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/RebelBuilding/cloth_BaseColor_Mat,1733,None
0,/SW_NukeTown/Assets/RebelBuilding/cloth_mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/RebelBuilding/SWAwning_cloth->/SW_NukeTown/Assets/RebelBuilding/cloth_mat,2051,None
0,/SW_NukeTown/Assets/RebelBuilding/DeathStarFloor,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/RebelBuilding/DeathStarFloor,2015,None
0,/SW_NukeTown/Assets/RebelBuilding/RebelHouse,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/RebelBuilding/RebelHouse,55121,None
0,/SW_NukeTown/Assets/RebelBuilding/RebelHouseBackArch,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/RebelBuilding/RebelHouseBackArch,539924,None
0,/SW_NukeTown/Assets/RebelBuilding/RebelHouseBackArch2,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/RebelBuilding/RebelHouseBackArch2,518977,None
0,/SW_NukeTown/Assets/RebelBuilding/RebelHouseBackArch2Pillar,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/RebelBuilding/RebelHouseBackArch2Pillar,181467,None
