ChunkID, Package Name, Class Type, Hard or Soft Chunk, File Size, Other Chunks
0,/SW_NukeTown/Assets/ImpBuilding/Ships/generic_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/generic_Mat,91779,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/grey,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/grey,60186,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/grey_no_map,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/grey_no_map,60200,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/grey_no_map_ncl1_1,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/grey_no_map_ncl1_1,108275,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsup,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsup,29821826,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2,29824640,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_front_panel,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_front_panel,60220,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/Main_Body_Texture,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/Main_Body_Texture,60212,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder,60220,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder_texture,350939,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/main_body_wing_holder_texture_Mat,92237,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1,SkeletalMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1,7839754,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_PhysicsAsset,PhysicsAsset,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_PhysicsAsset,135601,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton,Skeleton,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_PhysicsAsset->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton,14260,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing,60198,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder,60212,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder_texture,350931,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_holder_texture_Mat,92221,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_texture,350917,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/upper_wing_texture_Mat,92193,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/wing,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1_Skeleton->/SW_NukeTown/Assets/ImpBuilding/Ships/uploads_files_2188914_imperial_shuttle_ver1->/SW_NukeTown/Assets/ImpBuilding/Ships/wing,60186,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/wing_texture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/wing_texture_Mat->/SW_NukeTown/Assets/ImpBuilding/Ships/wing_texture,350905,None
0,/SW_NukeTown/Assets/ImpBuilding/Ships/wing_texture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/ImpBuilding/Ships/ImpWingsUp2->/SW_NukeTown/Assets/ImpBuilding/Ships/wing_texture_Mat,92169,None
0,/SW_NukeTown/Assets/Perimeter/asphalt_02_diff_2k,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/asphalt_02_diff_2k_Mat->/SW_NukeTown/Assets/Perimeter/asphalt_02_diff_2k,1399521,None
0,/SW_NukeTown/Assets/Perimeter/asphalt_02_diff_2k_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/asphalt_02_diff_2k_Mat,92177,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/3RdBillingOverhang,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/3RdBillingOverhang,190556,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_Boite_bouton,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/M_Boite_bouton,43220,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_container_Cylindrique,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/M_container_Cylindrique,43238,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_Door,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/M_Door,43204,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_Door_Mos_Mairie,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/M_Door_Mos_Mairie,43226,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_Grille_Ventil,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/M_Grille_Ventil,43222,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_Metal_Antenne,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/M_Metal_Antenne,43222,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_Moss_Espa_Wall_Inst,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/M_Moss_Espa_Wall_Inst,43234,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_pillard_Cracked,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/M_pillard_Cracked,43226,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/M_wall_Bat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/M_wall_Bat,43212,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MI_color_basic,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/MI_color_basic,43220,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MI_Floor,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/MI_Floor,43208,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MI_Mos_Wall_1,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/MI_Mos_Wall_1,43214,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MI_Mos_Wall_2,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/MI_Mos_Wall_2,43214,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MI_stair,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/MI_stair,43208,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBarrel,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBarrel,325731,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBuilding2,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBuilding2,1492496,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/OverhangCloth,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/OverhangCloth,696826,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/RecButtons_A_Red_TGA,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBuilding2->/SW_NukeTown/Assets/Perimeter/Buildings/RecButtons_A_Red_TGA_Mat->/SW_NukeTown/Assets/Perimeter/Buildings/RecButtons_A_Red_TGA,12259,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/RecButtons_A_Red_TGA_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBuilding2->/SW_NukeTown/Assets/Perimeter/Buildings/RecButtons_A_Red_TGA_Mat,92205,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/SM_Bat_BJAC2_mo_scene,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Bat_BJAC2_mo_scene,1453876,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed,27239742,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_Bat_BJAC2_mo_C_TGA,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBuilding2->/SW_NukeTown/Assets/Perimeter/Buildings/T_Bat_BJAC2_mo_C_TGA_Mat->/SW_NukeTown/Assets/Perimeter/Buildings/T_Bat_BJAC2_mo_C_TGA,5593875,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_Bat_BJAC2_mo_C_TGA_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/MosEisleyBuilding2->/SW_NukeTown/Assets/Perimeter/Buildings/T_Bat_BJAC2_mo_C_TGA_Mat,91835,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_container_cylin_C_TGA,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/T_container_cylin_C_TGA_Mat->/SW_NukeTown/Assets/Perimeter/Buildings/T_container_cylin_C_TGA,5593881,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_container_cylin_C_TGA_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/T_container_cylin_C_TGA_Mat,92217,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_grille_Ventil_A_C_TGA,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/T_grille_Ventil_A_C_TGA_Mat->/SW_NukeTown/Assets/Perimeter/Buildings/T_grille_Ventil_A_C_TGA,1399541,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_grille_Ventil_A_C_TGA_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/T_grille_Ventil_A_C_TGA_Mat,92217,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_Metal_Door_A_C_TGA,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/T_Metal_Door_A_C_TGA_Mat->/SW_NukeTown/Assets/Perimeter/Buildings/T_Metal_Door_A_C_TGA,1399535,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_Metal_Door_A_C_TGA_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Buildings/T_Metal_Door_A_C_TGA_Mat,92205,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/T_pillard_cracked_C_TGA,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/T_pillard_cracked_C_TGA,5593881,None
0,/SW_NukeTown/Assets/Perimeter/Buildings/Texture_wall_police_mos_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/Buildings/SM_Mos_Espa_Mairie_closed->/SW_NukeTown/Assets/Perimeter/Buildings/Texture_wall_police_mos_Mat,43246,None
0,/SW_NukeTown/Assets/Perimeter/coast_sand_rocks_02_diff_1k,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/coast_sand_rocks_02_diff_1k,350927,None
0,/SW_NukeTown/Assets/Perimeter/crate_Base_color,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/ForceFieldSingleSided->/SW_NukeTown/Assets/Perimeter/cratebase_002->/SW_NukeTown/Assets/Perimeter/crate_Base_color,1399517,None
0,/SW_NukeTown/Assets/Perimeter/cratebase_002,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/ForceFieldSingleSided->/SW_NukeTown/Assets/Perimeter/cratebase_002,92155,None
0,/SW_NukeTown/Assets/Perimeter/Cube,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Cube,11296,None
0,/SW_NukeTown/Assets/Perimeter/Forcefield-object_Base_Color,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Sign/SignText->/SW_NukeTown/Assets/Perimeter/Forcefield-object_Base_Color,350929,None
0,/SW_NukeTown/Assets/Perimeter/Forcefield-object_Emissive,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Sign/SignText->/SW_NukeTown/Assets/Perimeter/Forcefield-object_Emissive,350925,None
0,/SW_NukeTown/Assets/Perimeter/ForceField,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/ForceField,69856,None
0,/SW_NukeTown/Assets/Perimeter/ForceFieldSingleSided,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/ForceFieldSingleSided,13605,None
0,/SW_NukeTown/Assets/Perimeter/NukeTown_Base_map,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/NukeTown_Base_map,5188,None
0,/SW_NukeTown/Assets/Perimeter/NukeTown_Road,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/NukeTown_Road,10036,None
0,/SW_NukeTown/Assets/Perimeter/NukeTown_Side_Road_1,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/NukeTown_Side_Road_1,5236,None
0,/SW_NukeTown/Assets/Perimeter/NukeTown_Side_Road_2,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/NukeTown_Side_Road_2,5208,None
0,/SW_NukeTown/Assets/Perimeter/NukeTown_Sidewalk_,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/NukeTown_Sidewalk_,63626,None
0,/SW_NukeTown/Assets/Perimeter/rocky_trail_02_diff_1k,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/rocky_trail_02_diff_1k_Mat->/SW_NukeTown/Assets/Perimeter/rocky_trail_02_diff_1k,350917,None
0,/SW_NukeTown/Assets/Perimeter/rocky_trail_02_diff_1k_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/rocky_trail_02_diff_1k_Mat,91823,None
0,/SW_NukeTown/Assets/Perimeter/Sign/SignText,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Sign/SignText,67333,None
0,/SW_NukeTown/Assets/Perimeter/Sign/Text,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/Perimeter/Sign/Text,819665,None
0,/SW_NukeTown/Assets/Perimeter/SWArchLarge,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/SWArchLarge,862839,None
0,/SW_NukeTown/Assets/Perimeter/SWBuildingTexture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/SWBuildingTexture_Mat->/SW_NukeTown/Assets/Perimeter/SWBuildingTexture,1399519,None
0,/SW_NukeTown/Assets/Perimeter/SWBuildingTexture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/SWBuildingTexture_Mat,43232,None
0,/SW_NukeTown/Assets/Perimeter/SWForceField,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/SWForceField,1399509,None
0,/SW_NukeTown/Assets/Perimeter/SWGroundTexture,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/SWGroundTexture_Mat->/SW_NukeTown/Assets/Perimeter/SWGroundTexture,1399515,None
0,/SW_NukeTown/Assets/Perimeter/SWGroundTexture_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/Perimeter/SWGroundTexture_Mat,91795,None
0,/SW_NukeTown/Assets/RebelBuilding/cloth_BaseColor,Texture2D,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/RebelBuilding/cloth_BaseColor_Mat->/SW_NukeTown/Assets/RebelBuilding/cloth_BaseColor,350907,None
0,/SW_NukeTown/Assets/RebelBuilding/cloth_BaseColor_Mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/RebelBuilding/cloth_BaseColor_Mat,92173,None
0,/SW_NukeTown/Assets/RebelBuilding/cloth_mat,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/RebelBuilding/SWAwning_cloth->/SW_NukeTown/Assets/RebelBuilding/cloth_mat,43204,None
0,/SW_NukeTown/Assets/RebelBuilding/DeathStarFloor,Material,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/RebelBuilding/DeathStarFloor,105990,None
0,/SW_NukeTown/Assets/RebelBuilding/RebelHouse,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/RebelBuilding/RebelHouse,77360,None
0,/SW_NukeTown/Assets/RebelBuilding/RebelHouseBackArch,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/Assets/RebelBuilding/RebelHouseBackArch,865387,None
0,/SW_NukeTown/Assets/RebelBuilding/RebelHouseBackArch2,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/RebelBuilding/RebelHouseBackArch2,842116,None
0,/SW_NukeTown/Assets/RebelBuilding/RebelHouseBackArch2Pillar,StaticMesh,Soft From Unassigned Package? Best Guess: /SW_NukeTown/SW_NukeTown_MapModData->/SW_NukeTown/Maps/SW_Nuketown->/SW_NukeTown/Assets/RebelBuilding/RebelHouseBackArch2Pillar,307802,None
